5422;16146;16410;Garat;1484;76;45.63;0.26;487339;6507061
5423;16147;16320;Gardes-le-pontaroux;242;18;45.50;0.33;491523;6492473
5424;16148;16170;Genac;761;29;45.80;0.03;469361;6526601
5425;16149;16270;Genouillac;574;39;45.85;0.56;511452;6530717
5426;16150;16130;Gensac-la-pallue;1701;88;45.65;-0.25;446944;6510814
5427;16151;16130;Genté;851;73;45.61;-0.31;441357;6507712
5428;16152;16130;Gimeux;751;101;45.63;-0.36;437511;6508987
5429;16153;16200;Gondeville;503;92;45.66;-0.15;454815;6512718
5430;16155;16140;Les Gours;142;12;45.96;-0.06;462334;6545763
5431;16156;16170;Gourville;543;42;45.83;-0.01;465608;6530078
5432;16157;16450;Le Grand-madieu;170;20;45.93;0.43;500882;6539940
5433;16158;16380;Grassac;285;10;45.58;0.40;497279;6501170
5434;16159;16120;Graves;111;42;45.65;-0.10;458617;6510344
5435;16160;16300;Guimps;508;40;45.46;-0.25;446122;6490842
5436;16161;16480;Guizengeard;168;11;45.30;-0.10;457092;6471505
5437;16162;16320;Gurat;210;13;45.43;0.26;486571;6484864
5438;16163;16290;Hiersac;966;131;45.66;-0.00;466485;6512263
5439;16164;16490;Hiesse;295;12;46.05;0.58;512908;6552893
5440;16165;16200;Houlette;373;52;45.76;-0.20;451375;6523970
5441;16166;16340;L' Isle-d'espagnac;4795;806;46.00;0.00;482045;6511691
5442;16167;16200;Jarnac;4786;399;45.68;-0.16;453304;6513890
5443;16168;16560;Jauldes;606;24;45.78;0.26;487914;6523709
5444;16169;16100;Javrezac;666;182;45.70;-0.35;439398;6516687
5445;16170;16190;Juignac;466;19;45.38;0.16;478557;6479590
5446;16171;16130;Juillac-le-coq;684;47;45.58;-0.26;445066;6503111
5447;16172;16320;Juillaguet;107;15;45.48;0.21;482859;6490549
5448;16173;16230;Juillé;198;23;45.91;0.15;479157;6539575
5449;16174;16200;Julienne;381;60;45.70;-0.23;448728;6516298
5450;16175;16250;Jurignac;539;34;45.53;-0.03;463554;6496816
5451;16176;16300;Lachaise;275;29;45.53;-0.24;447176;6497467
5452;16177;16120;Ladiville;128;18;45.51;-0.06;460391;6495827
5453;16178;16300;Lagarde-sur-le-né;169;41;45.51;-0.20;450250;6496230
5454;16179;16300;Lamérac;186;20;45.43;-0.21;448283;6486307
5455;16180;16390;Laprade;207;20;45.28;0.18;478943;6468463
5456;16181;16500;Lessac;586;17;46.06;0.66;519929;6554904
5457;16182;16420;Lesterps;560;16;46.01;0.78;528272;6549109
5458;16183;16310;Lésignac-durand;228;12;46.00;1.00;516006;6527246
5459;16184;16460;Lichères;86;17;45.90;0.21;484501;6537162
5460;16185;16140;Ligné;194;24;45.91;0.11;476833;6539660
5461;16186;16130;Lignières-sonneville;603;37;45.56;-0.18;452034;6501715
5462;16187;16730;Linars;2193;367;45.65;0.08;472627;6509810
5463;16188;16310;Le Lindois;311;17;45.75;0.58;511887;6519594
5464;16189;16700;Londigny;228;24;46.08;0.13;478253;6557388
5465;16190;16240;Longré;251;17;46.00;-0.01;466330;6548942
5466;16191;16230;Lonnes;160;21;45.93;0.16;480746;6540629
5467;16194;16140;Lupsault;160;14;45.93;-0.06;462161;6541324
5468;16196;16230;Luxé;733;60;45.88;0.11;476671;6535220
5469;16197;16240;La Magdeleine;125;19;46.05;0.08;474269;6554200
5470;16199;16600;Magnac-sur-touvre;2843;364;45.66;0.23;484380;6511609
5471;16201;16250;Mainfonds;171;18;45.51;0.01;467412;6495558
5472;16202;16200;Mainxe;558;55;45.63;-0.18;452302;6508373
5473;16203;16380;Mainzac;121;11;45.55;0.48;503408;6497638
5474;16204;16120;Malaville;381;30;46.00;0.00;458182;6499248
5475;16205;16500;Manot;584;29;45.95;0.63;516439;6541676
5476;16206;16230;Mansle;1601;278;45.86;0.18;481282;6533943
5477;16207;16140;Marcillac-lanville;534;29;45.85;0.01;468795;6532179
5478;16208;16170;Mareuil;360;31;45.76;-0.13;456811;6523752
5479;16210;16570;Marsac;708;53;45.73;0.08;472955;6518688
5480;16211;16380;Marthon;529;41;45.61;0.45;501319;6505482
5481;16212;16310;Massignac;451;19;45.78;0.65;517426;6522759
5482;16214;16270;Mazières;88;15;45.83;0.56;511383;6528497
5483;16215;16210;Médillac;177;30;45.23;0.03;466981;6463345
5484;16216;16200;Mérignac;751;41;45.70;-0.08;460391;6515832
5485;16217;16100;Merpins;1025;98;45.68;-0.40;435415;6514634
5486;16218;16370;Mesnac;326;50;45.78;-0.35;439775;6525563
5487;16219;16700;Messeux;0;0;46.01;0.35;495021;6550134
5488;16220;16200;Les Métairies;533;103;45.70;-0.16;453393;6516109
5489;16222;16620;Montboyer;440;16;45.33;0.08;471313;6474297
5490;16223;16220;Montbron;2422;56;45.66;0.50;505389;6510908
5491;16224;16300;Montchaude;463;33;45.45;-0.20;449935;6488463
5492;16225;16310;Montemboeuf;708;44;45.76;0.55;509625;6521885
5493;16226;16330;Montignac-charente;709;82;45.78;0.11;476266;6524123
5494;16227;16390;Montignac-le-coq;162;16;45.33;0.21;482273;6473902
5495;16228;16170;Montigné;127;14;45.81;-0.08;460910;6529148
5496;16229;16240;Montjean;272;34;46.08;0.11;477481;6557416
5497;16231;16420;Montrollet;265;12;45.98;0.89;537434;6544414
5498;16232;16600;Mornac;1800;77;45.68;0.26;487530;6512610
5499;16233;16120;Mosnac;361;57;45.61;-0.01;464716;6506774
5500;16234;16290;Moulidars;543;32;45.66;-0.03;464151;6512352
5501;16235;16700;Moutardon;0;0;46.05;0.30;491269;6553595
5502;16236;16440;Mouthiers-sur-boëme;2260;65;45.55;0.11;475335;6498598
5503;16237;16460;Mouton;194;21;45.88;0.25;486748;6534861
5504;16238;16460;Moutonneau;121;29;45.90;0.23;485276;6537135
5505;16239;16310;Mouzon;155;15;45.80;0.61;515163;6525049
5506;16240;16390;Nabinaud;90;15;45.28;0.20;480510;6468408
5507;16241;16230;Nanclars;201;35;45.85;0.21;484305;6531613
5508;16242;16700;Nanteuil-en-vallée;1496;22;46.00;0.31;492626;6547993
5509;16243;16200;Nercillac;1159;71;45.71;-0.25;447264;6518581
5510;16244;16440;Nersac;2433;263;45.63;0.05;470209;6507678
5511;16245;16270;Nieuil;954;40;45.88;0.50;506128;6534217
5512;16246;16190;Nonac;290;14;45.41;0.05;469338;6484373
5513;16247;16120;Nonaville;163;24;45.53;-0.08;459654;6496967
5514;16248;16140;Oradour;225;16;45.90;-0.03;465130;6537875
5515;16249;16500;Oradour-fanais;340;13;46.11;0.78;528584;6560209
5516;16250;16220;Orgedeuil;245;24;45.70;0.50;505495;6514238
5517;16251;16480;Oriolles;223;12;45.35;-0.11;455745;6477116
5518;16252;16210;Orival;177;33;45.28;0.06;470324;6468777
5519;16254;16390;Palluaud;283;33;45.35;0.25;484698;6476039
5520;16255;16450;Parzac;136;12;45.93;0.41;500107;6539966
5521;16256;16480;Passirac;217;15;45.35;-0.06;459657;6476962
5522;16257;16250;Péreuil;410;24;45.48;-0.01;464122;6491238
5523;16258;16250;Pérignac;475;19;45.46;0.08;471888;6489834
5524;16259;16270;La Péruse;501;59;45.88;0.61;515431;6533929
5525;16260;16390;Pillac;260;13;45.31;0.18;479101;6472903
5526;16261;16260;Les Pins;359;17;45.83;0.36;495865;6528995
5527;16262;16170;Plaizac;133;33;45.75;-0.11;457500;6521502
5528;16263;16250;Plassac-rouffiac;297;25;45.53;0.06;471354;6496522
5529;16264;16490;Pleuville;454;13;46.10;0.50;506901;6558635
5530;16265;16250;Porcheresse;0;0;45.45;0.03;467900;6487761
5531;16266;16700;Pougné;0;0;45.98;0.30;491003;6545826
5532;16267;16190;Poullignac;97;11;45.40;-0.01;463782;6482360
5533;16268;16700;Poursac;222;19;45.95;0.25;487019;6542630
5534;16269;16110;Pranzac;874;58;45.66;0.35;493717;6511288
5535;16270;16150;Pressignac;477;17;45.83;0.73;523799;6528128
5536;16271;16400;Puymoyen;2258;311;45.61;0.18;480291;6506198
5537;16272;16230;Puyréaux;403;50;45.86;0.21;484383;6533833
5538;16273;16240;Raix;152;22;46.00;0.11;477157;6548538
5539;16274;16110;Rancogne;315;25;45.70;0.40;497717;6514489
5540;16275;16140;Ranville-breuillaud;180;14;45.90;-0.11;458158;6538147
5541;16276;16360;Reignac;606;27;45.41;-0.16;452145;6485039
5542;16277;16200;Réparsac;531;48;45.73;-0.23;448864;6519627
5543;16278;16370;Richemont;0;0;45.71;-0.36;437938;6518972
5544;16279;16210;Rioux-martin;211;14;45.25;-0.00;464713;6465654
5545;16280;16110;Rivières;1587;74;45.75;0.35;494015;6520168
5546;16281;16110;La Rochefoucauld;3448;478;45.73;0.38;496272;6517870
5547;16282;16110;La Rochette;445;40;45.81;0.31;491948;6528015
5548;16283;16320;Ronsenac;526;20;45.48;0.23;483640;6490522
5549;16284;16210;Rouffiac;106;11;45.26;0.08;471066;6467638
5550;16285;16320;Rougnac;529;18;45.53;0.35;493195;6495750
5551;16286;16170;Rouillac;1713;59;45.78;-0.06;461513;6524679
5552;16288;16270;Roumazières;0;0;45.86;0.58;512296;6532913
5553;16289;16310;Roussines;374;23;45.71;0.61;514895;6516169
5554;16290;16220;Rouzède;234;16;45.71;0.55;509453;6516336
5555;16291;16600;Ruelle-sur-touvre;7203;676;45.68;0.23;484419;6512719
5556;16292;16700;Ruffec;3893;291;46.01;0.20;483423;6550535
5557;16293;16310;St-adjutory;334;24;46.00;0.00;504187;6522057
5558;16294;16190;St-amant;665;24;45.00;0.00;477073;6481866
5559;16295;16330;St-amant-de-boixe;997;45;46.00;0.00;477124;6526314
5560;16296;16230;St-amant-de-bonnieure;297;28;46.00;0.00;490586;6533617
5561;16298;16170;St-amant-de-nouère;372;33;46.00;0.00;466822;6521141
5562;16299;16100;Saint-andré;0;0;45.73;-0.40;435654;6520182
5563;16300;16230;St-angeau;579;53;46.00;0.00;488959;6531451
5564;16301;16300;St-aulais-la-chapelle;264;18;45.00;0.00;461651;6487999
5565;16302;16210;St-avit;194;53;45.00;0.00;468550;6463287
5566;16303;16300;St-bonnet;374;21;45.00;0.00;457876;6491480
5567;16304;16100;St-brice;1002;108;46.00;0.00;444748;6514239
5568;16307;16230;St-ciers-sur-bonnieure;240;23;46.00;0.00;485081;6531586
5569;16308;16450;St-claud;1128;42;46.00;0.00;503873;6536511
5570;16312;16170;St-cybardeaux;724;34;46.00;0.00;465353;6523419
5571;16313;16440;Saint-estèphe;0;0;45.58;0.01;467663;6502217
5572;16314;16190;St-eutrope;192;72;45.00;0.00;474809;6484171
5573;16316;16130;St-fort-sur-le-né;402;59;46.00;0.00;442728;6503209
5574;16317;16140;St-fraigne;472;15;46.00;0.00;467666;6543335
5575;16318;16460;St-front;301;23;46.00;0.00;488375;6537027
5576;16319;16250;Saint-genis-de-blanzac;0;0;45.45;0.03;467900;6487761
5577;16320;16570;St-genis-d'hiersac;836;44;46.00;0.00;469153;6521053
5578;16321;16700;St-georges;75;33;46.00;0.00;488644;6544796
5579;16322;16500;St-germain-de-confolens;109;23;46.00;1.00;520637;6552661
5580;16323;16380;St-germain-de-montbron;436;29;46.00;0.00;499019;6506668
5581;16324;16700;Saint-gervais;0;0;45.98;0.35;494872;6545695
5582;16325;16700;St-gourson;147;15;46.00;0.00;492438;6542444
5583;16326;16230;St-groux;114;25;46.00;0.00;480626;6537300
5584;16327;16300;Saint-hilaire;0;0;45.46;-0.16;452368;6490587
5585;16328;16190;St-laurent-de-belzagot;326;33;45.00;0.00;474647;6479731
5586;16329;16450;St-laurent-de-céris;741;25;46.00;0.00;504825;6542035
5587;16330;16100;St-laurent-de-cognac;921;85;46.00;0.00;435511;6516853
5588;16331;16480;St-laurent-des-combes;89;12;45.00;0.00;467482;6476663
5589;16333;16210;Sainte-marie;0;0;45.28;0.05;468757;6468836
5590;16335;16700;St-martin-du-clocher;131;20;46.00;0.00;479678;6554002
5591;16336;16260;St-mary;373;17;46.00;0.00;495939;6531214
5592;16337;16500;St-maurice-des-lions;1017;20;46.00;1.00;521924;6543736
5593;16340;16720;St-même-les-carrières;1108;73;46.00;0.00;454726;6510499
5594;16341;16470;St-michel;3125;1270;46.00;0.00;474183;6509753
5595;16342;16300;St-palais-du-né;282;21;46.00;0.00;444928;6499783
5596;16343;16130;St-preuil;288;23;46.00;0.00;452947;6505013
5597;16344;16110;St-projet-st-constant;842;50;46.00;0.00;493941;6517948
5598;16345;16150;St-quentin-sur-charente;250;17;46.00;1.00;519919;6528240
5599;16346;16210;St-quentin-de-chalais;243;20;45.00;0.00;470283;6467667
5600;16348;16290;St-saturnin;1083;81;46.00;0.00;470375;6512116
5601;16349;16200;Ste-sévère;578;32;46.00;0.00;448955;6521846
5602;16350;16390;St-séverin;777;52;45.00;0.00;484582;6472709
5603;16351;16120;St-simeux;456;49;46.00;0.00;463980;6507913
5604;16352;16120;St-simon;222;59;46.00;0.00;460952;6510253
5605;16353;16220;St-sornin;694;62;46.00;0.00;500051;6514412
5606;16354;16480;Ste-souline;104;14;45.00;0.00;463697;6480141
5607;16355;16370;St-sulpice-de-cognac;1206;51;46.00;0.00;437398;6524553
5608;16356;16460;St-sulpice-de-ruffec;46;19;46.00;0.00;492400;6541334
5609;16357;16480;St-vallier;182;10;45.00;0.00;461008;6471353
5610;16358;16710;St-yrieix-sur-charente;6436;439;46.00;0.00;475861;6513025
5611;16359;16130;Salles-d'angles;1225;56;45.61;-0.33;440578;6507745
5612;16360;16300;Salles-de-barbezieux;406;41;45.45;-0.13;455403;6488243
5613;16361;16700;Salles-de-villefagnan;327;25;45.95;0.16;480825;6542849
5614;16362;16190;Salles-lavalette;365;18;45.38;0.23;483250;6479423
5615;16363;16420;Saulgond;475;17;45.95;0.78;528054;6541338
5616;16364;16310;Sauvagnac;69;10;45.75;0.65;517327;6519429
5617;16365;16480;Sauvignac;102;9;45.25;-0.08;458442;6465896
5618;16366;16130;Segonzac;2176;62;45.61;-0.21;449143;6507390
5619;16367;16210;Sérignac;0;0;45.26;0.03;467148;6467785
5620;16368;16410;Sers;633;45;45.60;0.31;491119;6503598
5621;16369;16200;Sigogne;946;43;45.73;-0.15;455081;6519376
5622;16370;16440;Sireuil;1121;112;45.61;0.01;467831;6506656
5623;16371;16170;Sonneville;217;21;45.80;-0.13;456943;6527081
5624;16372;16380;Souffrignac;130;14;45.58;0.50;505073;6500918
5625;16373;16240;Souvigné;227;22;45.96;0.06;473167;6545351
5626;16374;16800;Soyaux;10353;811;45.65;0.20;481967;6509472
5627;16375;16260;Suaux;367;31;45.85;0.51;507573;6530838
5628;16376;16270;Suris;285;26;45.85;0.63;516106;6530576
5629;16377;16260;La Tâche;103;14;45.88;0.35;494500;6534596
5630;16378;16700;Taizé-aizie;544;37;46.05;0.23;485860;6553782
5631;16379;16110;Taponnat-fleurignac;1175;55;45.78;0.38;496457;6523419
5632;16380;16360;Le Tâtre;329;54;45.40;-0.20;449710;6482915
5633;16381;16240;Theil-rabier;170;23;46.05;0.03;470405;6554344
5634;16382;16410;Torsac;731;26;45.56;0.21;483211;6500538
5635;16383;16560;Tourriers;579;86;45.80;0.18;481005;6526174
5636;16384;16360;Touvérac;643;35;45.38;-0.20;449620;6480695
5637;16385;16600;Touvre;1020;113;45.66;0.25;485936;6511555
5638;16386;16120;Touzac;447;29;45.55;-0.15;454283;6499402
5639;16387;16200;Triac-lautrait;401;63;45.66;-0.11;457149;6512625
5640;16388;16730;Trois-palis;555;132;45.63;0.05;470209;6507678
5641;16389;16350;Turgon;110;15;45.95;0.40;498631;6542236
5642;16390;16140;Tusson;349;25;45.93;0.06;473002;6540912
5643;16391;16700;Tuzie;113;47;45.96;0.15;479357;6545124
5644;16392;16460;Valence;212;20;45.88;0.30;490624;6534727
5645;16393;16330;Vars;1511;55;45.76;0.11;476226;6523013
5646;16394;16320;Vaux-lavalette;106;16;45.41;0.23;483406;6483863
5647;16395;16170;Vaux-rouillac;321;24;45.75;-0.08;460607;6521380
5648;16396;16460;Ventouse;124;12;45.90;0.33;493024;6536868
5649;16397;16140;Verdille;371;26;45.88;-0.10;459620;6535866
5650;16398;16310;Verneuil;102;13;45.78;0.70;521309;6522645
5651;16400;16510;Verteuil-sur-charente;714;50;45.98;0.23;485587;6546014
5652;16401;16330;Vervant;152;16;45.83;0.11;476469;6529672
5653;16403;16350;Le Vieux-cérier;154;16;46.00;0.00;501026;6544380
5654;16404;16350;Vieux-ruffec;85;7;46.01;0.38;497341;6550057
5655;16405;16300;Vignolles;181;21;45.51;-0.08;459611;6495858
5656;16406;16220;Vilhonneur;318;34;45.68;0.41;499200;6512218
5657;16408;16320;Villebois-lavalette;765;106;45.48;0.28;487544;6490386
5658;16409;16240;Villefagnan;996;42;46.01;0.08;474146;6550871
5659;16410;16700;Villegats;245;32;45.98;0.20;483266;6546095
5660;16411;16140;Villejésus;550;32;45.90;0.03;469779;6537698
5661;16412;16560;Villejoubert;279;36;45.80;0.18;481005;6526174
5662;16413;16240;Villiers-le-roux;123;25;46.05;0.10;475814;6554143
5663;16414;16230;Villognon;400;44;45.86;0.10;475080;6534168
5664;16415;16430;Vindelle;933;85;45.71;0.11;476023;6517464
5665;16416;16310;Vitrac-st-vincent;513;23;46.00;1.00;505846;6525337
5666;16417;16120;Viville;139;47;45.51;-0.11;456491;6495980
5667;16418;16400;Voeuil-et-giget;1344;158;45.58;0.15;477794;6501842
5668;16419;16330;Vouharte;339;32;45.81;0.06;472549;6528705
5669;16420;16250;Voulgézac;289;22;45.51;0.11;475213;6495269
5670;16421;16220;Vouthon;351;34;45.66;0.46;503055;6510982
5671;16422;16410;Vouzan;674;41;45.60;0.35;493456;6503519
5672;16423;16330;Xambes;320;61;45.83;0.10;474917;6529728
5673;16424;16210;Yviers;503;22;45.28;-0.00;464839;6468983
5674;16425;16110;Yvrac-et-malleyrand;432;23;45.75;0.45;501785;6519912
5675;17001;17350;Agonnay;0;0;45.88;-0.73;410802;6537979
5676;17002;17500;Agudelle;99;18;45.38;-0.46;428508;6481588
5677;17003;17290;Aigrefeuille-d'aunis;2944;176;46.11;-0.93;396634;6565350
5678;17004;17123;Ile-d'aix;199;167;46.00;-1.00;376766;6555252
5679;17005;17150;Allas-bocage;163;15;45.38;-0.48;427726;6481622
5680;17006;17500;Allas-champagne;207;27;45.46;-0.33;439876;6491102
5681;17007;17540;Anais;231;24;46.18;-0.90;398506;6571929
5682;17008;17230;Andilly;1481;52;46.25;-1.03;389658;6580157
5683;17011;17350;Annepont;208;24;45.85;-0.61;419172;6534254
5684;17012;17380;Annezay;149;20;46.01;-0.71;412309;6553472
5685;17014;17240;Antignac;0;0;45.50;-0.46;429093;6494901
5686;17016;17520;Archiac;837;187;45.51;-0.30;442450;6496551
5687;17017;17380;Archingeay;539;32;45.93;-0.70;413386;6543416
5688;17018;17290;Ardillières;508;32;46.05;-0.88;400108;6557395
5689;17019;17590;Ars-en-ré;1165;106;46.20;-1.51;351709;6577765
5690;17020;17520;Arthenac;331;26;45.51;-0.31;440890;6496617
5691;17021;17530;Arvert;2734;104;45.73;-1.13;378945;6522888
5692;17022;17400;Asnières-la-giraud;817;44;45.88;-0.50;428622;6537163
5693;17023;17770;Aujac;321;37;45.85;-0.40;436228;6533495
5694;17025;17770;Aumagne;634;31;45.86;-0.40;436323;6535714
5695;17027;17800;Avy;457;31;45.55;-0.50;426999;6500552
5696;17028;17440;Aytré;7786;637;46.13;-1.10;383580;6567127
5697;17029;17160;Bagnizeau;160;17;45.88;-0.31;442570;6536560
5698;17030;17600;Balanzac;355;28;45.73;-0.83;402247;6521712
5699;17031;17160;Ballans;204;29;45.81;-0.21;450048;6529581
5700;17032;17290;Ballon;482;40;46.05;-0.95;394702;6557664
5701;17033;17360;La Barde;377;18;45.13;-0.03;461850;6452426
5702;17034;17120;Barzan;410;51;45.53;-0.85;399611;6499604
5703;17035;17490;Bazauges;148;18;45.91;-0.16;454373;6540520
5704;17036;17620;Beaugeay;452;31;45.86;-0.98;391379;6537816
5705;17037;17490;Beauvais-sur-matha;645;52;45.88;-0.18;453420;6536113
5706;17038;17210;Bedenac;494;12;45.16;-0.30;440826;6457716
5707;17039;17800;Belluire;168;37;45.53;-0.56;421442;6498577
5708;17040;17400;La Benâte;354;32;46.00;-0.56;423801;6550718
5709;17041;17170;Benon;426;9;46.20;-0.81;405548;6573807
5710;17042;17770;Bercloux;312;33;45.83;-0.46;430703;6531513
5711;17044;17460;Berneuil;732;29;45.65;-0.60;419710;6511996
5712;17045;17250;Beurlay;731;75;45.86;-0.83;403001;6537241
5713;17046;17400;Bignay;312;36;45.91;-0.60;421077;6541949
5714;17047;17800;Biron;249;29;45.56;-0.46;429435;6502667
5715;17048;17160;Blanzac-lès-matha;308;33;45.86;-0.35;440199;6535549
5716;17049;17470;Blanzay-sur-boutonne;83;14;46.05;-0.43;434866;6555785
5717;17050;17240;Bois;427;20;45.48;-0.60;418850;6493137
5718;17051;17580;Le Bois-plage-en-ré;2014;165;46.18;-1.38;362300;6573831
5719;17052;17150;Boisredon;603;28;45.31;-0.53;423519;6475139
5720;17053;17430;Bords;1109;72;45.90;-0.80;405486;6540456
5721;17054;17270;Boresse-et-martron;198;18;45.28;-0.11;455438;6469348
5722;17055;17360;Boscamnant;321;23;45.20;-0.06;459010;6460316
5723;17056;17800;Bougneau;450;31;45.60;-0.51;425687;6506168
5724;17057;17540;Bouhet;390;26;46.16;-0.86;401534;6570667
5725;17059;17220;Bourgneuf;1044;390;46.16;-1.01;389975;6571245
5726;17061;17210;Bran;132;32;45.35;-0.26;444008;6477591
5727;17062;17490;Bresdon;307;18;45.88;-0.15;455745;6536020
5728;17063;17700;Breuil-la-réorte;329;20;46.05;-0.68;415555;6556655
5729;17064;17920;Breuillet;1863;93;45.70;-1.05;384987;6519238
5730;17065;17870;Breuil-magné;1160;52;45.98;-0.96;392767;6549977
5731;17066;17520;Brie-sous-archiac;275;37;45.48;-0.30;442264;6492113
5732;17067;17160;Brie-sous-matha;178;28;45.81;-0.25;447721;6529677
5733;17068;17120;Brie-sous-mortagne;228;32;45.50;-0.75;407249;6495901
5734;17069;17800;Brives-sur-charente;176;30;45.66;-0.46;429922;6513762
5735;17070;17770;Brizambourg;790;37;45.81;-0.48;429879;6530438
5736;17071;17160;La Brousse;520;28;45.88;-0.36;438696;6536724
5737;17072;17770;Burie;1209;132;45.76;-0.41;434292;6524687
5738;17074;17210;Bussac-forêt;860;25;45.21;-0.36;435569;6463496
5739;17075;17430;Cabariot;1087;72;45.91;-0.85;401722;6542862
5740;17076;17520;Celles;280;47;45.60;-0.36;437369;6505658
5741;17077;17270;Cercoux;1101;26;45.13;-0.20;448495;6452954
5742;17078;17800;Chadenac;424;30;45.55;-0.43;432455;6500312
5743;17079;17890;Chaillevette;1031;103;45.73;-1.05;385158;6522566
5744;17080;17290;Chambon;730;40;46.13;-0.85;402858;6566155
5745;17081;17130;Chamouillac;316;39;45.31;-0.46;428215;6474931
5746;17082;17500;Champagnac;427;33;45.41;-0.38;435735;6485720
5747;17083;17620;Champagne;482;25;45.83;-0.91;395807;6533147
5748;17084;17240;Champagnolles;449;26;45.51;-0.63;416712;6497681
5749;17085;17430;Champdolent;328;27;45.91;-0.80;405592;6542675
5750;17086;17610;Chaniers;3086;116;45.71;-0.55;423950;6519586
5751;17087;17380;Chantemerle-sur-la-soie;100;17;45.98;-0.65;417513;6548782
5752;17089;17100;La Chapelle-des-pots;890;87;45.76;-0.53;425752;6525063
5753;17090;17130;Chardes;0;0;45.30;-0.38;435165;6472406
5754;17091;17230;Charron;1512;40;46.28;-1.10;384445;6583762
5755;17092;17130;Chartuzac;167;70;45.33;-0.41;432177;6475869
5756;17093;17480;Le Château-d'oléron;3544;226;45.90;-1.20;374512;6542027
5757;17094;17340;Châtelaillon-plage;4993;758;46.06;-1.08;384778;6560392
5758;17095;17210;Chatenet;195;20;45.30;-0.30;441429;6472141
5759;17096;17130;Chaunac;81;36;45.36;-0.36;436279;6480139
5760;17099;17210;Chepniers;604;21;45.25;-0.30;441197;6466593
5761;17100;17610;Chérac;1045;35;45.70;-0.43;433178;6516954
5762;17101;17470;Cherbonnières;375;23;45.96;-0.35;440670;6546644
5763;17102;17460;Chermignac;968;72;45.68;-0.66;414419;6515575
5764;17103;17380;Chervettes;95;24;46.05;-0.70;414010;6556727
5765;17104;17210;Chevanceaux;1008;46;45.30;-0.23;446911;6471914
5766;17105;17510;Chives;424;21;45.95;-0.11;458377;6543695
5767;17106;17520;Cierzac;183;35;45.56;-0.31;441123;6502165
5768;17107;17290;Ciré-d'aunis;686;27;46.05;-0.93;396247;6557586
5769;17108;17500;Clam;237;35;45.50;-0.45;430654;6494833
5770;17109;17220;Clavette;592;94;46.13;-1.01;389749;6566809
5771;17110;17270;Clérac;961;22;45.18;-0.21;447151;6458566
5772;17111;17240;Clion;743;47;45.48;-0.50;426654;6492786
5773;17112;17600;La Clisse;368;71;45.73;-0.76;406908;6521488
5774;17113;17360;La Clotte;475;27;45.11;-0.15;452379;6451686
5775;17114;17330;Coivert;222;15;46.06;-0.45;433418;6558072
5776;17115;17460;Colombiers;217;30;45.65;-0.55;423600;6511820
5777;17116;17150;Consac;210;23;45.41;-0.60;418546;6486480
5778;17117;17470;Contré;165;13;46.01;-0.28;446316;6551964
5779;17118;17130;Corignac;230;20;45.25;-0.38;434927;6466858
5780;17119;17600;Corme-ecluse;686;39;45.63;-0.85;400152;6510696
5781;17120;17600;Corme-royal;1204;44;45.75;-0.81;403131;6523893
5782;17121;17670;La Couarde-sur-mer;1029;117;46.20;-1.40;360884;6576134
5783;17124;17330;Courant;294;19;46.03;-0.56;423951;6554046
5784;17126;17160;Courcerac;262;42;45.83;-0.36;438459;6531177
5785;17127;17170;Courçon;990;52;46.25;-0.81;405816;6579353
5786;17128;17100;Courcoury;546;43;45.71;-0.58;421618;6519691
5787;17129;17130;Courpignac;341;23;45.33;-0.48;427481;6476075
5788;17130;17130;Coux;400;30;45.31;-0.41;432129;6474760
5789;17131;17120;Cozes;1730;104;45.58;-0.83;401439;6505074
5790;17132;17170;Cramchaban;516;32;46.21;-0.71;413355;6575658
5791;17133;17260;Cravans;526;36;45.60;-0.70;411670;6506809
5792;17134;17350;Crazannes;357;74;45.85;-0.70;412970;6534542
5793;17135;17160;Cressé;266;24;45.91;-0.21;450501;6540677
5794;17136;17220;Croix-chapeau;863;179;46.10;-1.00;391122;6563403
5795;17137;17330;La Croix-comtesse;161;61;46.08;-0.48;431151;6559283
5796;17138;17470;Dampierre-sur-boutonne;335;24;46.06;-0.40;437279;6557904
5797;17139;17330;Doeuil-sur-le-mignon;327;17;46.11;-0.53;427489;6563892
5798;17141;17610;Dompierre-sur-charente;398;48;45.70;-0.48;429291;6517124
5799;17142;17139;Dompierre-sur-mer;3627;198;46.18;-1.06;386180;6572552
5800;17143;17100;Le Douhet;589;32;45.81;-0.56;422897;6530749
5801;17144;17770;Ébéon;0;0;45.86;-0.43;433998;6535815
5802;17145;17800;Echebrune;440;26;45.58;-0.45;431042;6503709
5803;17146;17620;Echillais;2672;182;45.90;-0.95;393870;6541027
5804;17147;17770;Ecoyeux;804;40;45.81;-0.50;428327;6530506
5805;17148;17810;Ecurat;291;28;45.78;-0.66;414935;6526668
5806;17149;17510;Les Eduts;82;10;45.98;-0.21;450773;6547335
5807;17150;17400;Les Eglises-d'argenteuil;545;38;45.96;-0.43;434480;6546910
5808;17151;17600;L' Eguille;722;132;46.00;-1.00;390427;6518962
5809;17152;17120;Epargnes;676;29;45.55;-0.80;403616;6501633
5810;17153;17137;Esnandes;1730;232;46.25;-1.08;385811;6580355
5811;17154;17250;Les Essards;445;46;45.80;-0.76;407279;6529252
5812;17155;17750;Etaules;1413;122;45.73;-1.10;381275;6522766
